"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"51","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 01:46:57,FALSE,NA,"1017586146505678848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BestPOTUS_TRUMP",298,TRUE,FALSE,NA,NA
"52","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 01:45:39,FALSE,NA,"1017585817257234433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaBonanno9",298,TRUE,FALSE,NA,NA
"53","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 01:30:18,FALSE,NA,"1017581953564991489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gbob61",298,TRUE,FALSE,NA,NA
"54","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 01:02:47,FALSE,NA,"1017575029175914503",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jnewman7",298,TRUE,FALSE,NA,NA
"55","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:58:43,FALSE,NA,"1017574008454373377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rickyb4b",298,TRUE,FALSE,NA,NA
"56","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:56:09,FALSE,NA,"1017573361105428480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TRiUMPh45",298,TRUE,FALSE,NA,NA
"57","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:54:32,FALSE,NA,"1017572952286560256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wmmII88",298,TRUE,FALSE,NA,NA
"58","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:18:11,FALSE,NA,"1017563805281382403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JulieCaplick",298,TRUE,FALSE,NA,NA
"59","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:10:38,FALSE,NA,"1017561907144876035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZieglerArnold",298,TRUE,FALSE,NA,NA
"60","RT @CoreyStewartVA: Check out our new ad: Kaine attended an ""Abolish ICE"" rally on June 30 and has done nothing in D.C. but raise taxes, su…",FALSE,0,NA,2018-07-13 00:03:55,FALSE,NA,"1017560214856400896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeachDreamin291",298,TRUE,FALSE,NA,NA
